seq_id,raw_uri,teams_uri,raw_prob,teams_prob,delta_teams_minus_raw
9005,gs://teams-faces-data-test-2914-fake-4420-real-feb-28/fake/visomaster_enhanced_raw__frame_001165_seq9005.png,gs://teams-faces-data-test-2914-fake-4420-real-feb-28/fake/visomaster_enhanced_teams__frame_001165_seq9005.png,0.8217782378196716,0.7045502066612244,-0.11722803115844727
9012,gs://teams-faces-data-test-2914-fake-4420-real-feb-28/fake/visomaster_enhanced_raw__frame_001167_seq9012.png,gs://teams-faces-data-test-2914-fake-4420-real-feb-28/fake/visomaster_enhanced_teams__frame_001167_seq9012.png,0.7608658671379089,0.8142755627632141,0.053409695625305176
9029,gs://teams-faces-data-test-2914-fake-4420-real-feb-28/fake/visomaster_enhanced_raw__frame_001169_seq9029.png,gs://teams-faces-data-test-2914-fake-4420-real-feb-28/fake/visomaster_enhanced_teams__frame_001169_seq9029.png,0.7408461570739746,0.7319742441177368,-0.008871912956237793
9038,gs://teams-faces-data-test-2914-fake-4420-real-feb-28/fake/visomaster_enhanced_raw__frame_001171_seq9038.png,gs://teams-faces-data-test-2914-fake-4420-real-feb-28/fake/visomaster_enhanced_teams__frame_001171_seq9038.png,0.7617599368095398,0.7382680177688599,-0.02349191904067993
9056,gs://teams-faces-data-test-2914-fake-4420-real-feb-28/fake/visomaster_enhanced_raw__frame_001173_seq9056.png,gs://teams-faces-data-test-2914-fake-4420-real-feb-28/fake/visomaster_enhanced_teams__frame_001173_seq9056.png,0.6770920157432556,0.4779653251171112,-0.1991266906261444
9067,gs://teams-faces-data-test-2914-fake-4420-real-feb-28/fake/visomaster_enhanced_raw__frame_001175_seq9067.png,gs://teams-faces-data-test-2914-fake-4420-real-feb-28/fake/visomaster_enhanced_teams__frame_001175_seq9067.png,0.6770787835121155,0.3512776494026184,-0.32580113410949707
9084,gs://teams-faces-data-test-2914-fake-4420-real-feb-28/fake/visomaster_enhanced_raw__frame_001177_seq9084.png,gs://teams-faces-data-test-2914-fake-4420-real-feb-28/fake/visomaster_enhanced_teams__frame_001177_seq9084.png,0.8262020349502563,0.7675309181213379,-0.05867111682891846
9091,gs://teams-faces-data-test-2914-fake-4420-real-feb-28/fake/visomaster_enhanced_raw__frame_001179_seq9091.png,gs://teams-faces-data-test-2914-fake-4420-real-feb-28/fake/visomaster_enhanced_teams__frame_001179_seq9091.png,0.812954306602478,0.7468842267990112,-0.0660700798034668
9105,gs://teams-faces-data-test-2914-fake-4420-real-feb-28/fake/visomaster_enhanced_raw__frame_001181_seq9105.png,gs://teams-faces-data-test-2914-fake-4420-real-feb-28/fake/visomaster_enhanced_teams__frame_001181_seq9105.png,0.7498733401298523,0.6783488988876343,-0.07152444124221802
9115,gs://teams-faces-data-test-2914-fake-4420-real-feb-28/fake/visomaster_enhanced_raw__frame_001183_seq9115.png,gs://teams-faces-data-test-2914-fake-4420-real-feb-28/fake/visomaster_enhanced_teams__frame_001183_seq9115.png,0.7960129976272583,0.6097604632377625,-0.18625253438949585
9130,gs://teams-faces-data-test-2914-fake-4420-real-feb-28/fake/visomaster_enhanced_raw__frame_001185_seq9130.png,gs://teams-faces-data-test-2914-fake-4420-real-feb-28/fake/visomaster_enhanced_teams__frame_001185_seq9130.png,0.8091456294059753,0.770415186882019,-0.0387304425239563
9141,gs://teams-faces-data-test-2914-fake-4420-real-feb-28/fake/visomaster_enhanced_raw__frame_001187_seq9141.png,gs://teams-faces-data-test-2914-fake-4420-real-feb-28/fake/visomaster_enhanced_teams__frame_001187_seq9141.png,0.7699626684188843,0.7179754376411438,-0.05198723077774048
9158,gs://teams-faces-data-test-2914-fake-4420-real-feb-28/fake/visomaster_enhanced_raw__frame_001189_seq9158.png,gs://teams-faces-data-test-2914-fake-4420-real-feb-28/fake/visomaster_enhanced_teams__frame_001189_seq9158.png,0.6394491195678711,0.690830409526825,0.05138128995895386
9166,gs://teams-faces-data-test-2914-fake-4420-real-feb-28/fake/visomaster_enhanced_raw__frame_001191_seq9166.png,gs://teams-faces-data-test-2914-fake-4420-real-feb-28/fake/visomaster_enhanced_teams__frame_001191_seq9166.png,0.7526509761810303,0.7926926612854004,0.04004168510437012
9188,gs://teams-faces-data-test-2914-fake-4420-real-feb-28/fake/visomaster_enhanced_raw__frame_001193_seq9188.png,gs://teams-faces-data-test-2914-fake-4420-real-feb-28/fake/visomaster_enhanced_teams__frame_001193_seq9188.png,0.8144940733909607,0.8010480999946594,-0.01344597339630127
9190,gs://teams-faces-data-test-2914-fake-4420-real-feb-28/fake/visomaster_enhanced_raw__frame_001195_seq9190.png,gs://teams-faces-data-test-2914-fake-4420-real-feb-28/fake/visomaster_enhanced_teams__frame_001195_seq9190.png,0.8052828311920166,0.819852352142334,0.014569520950317383
9207,gs://teams-faces-data-test-2914-fake-4420-real-feb-28/fake/visomaster_enhanced_raw__frame_001197_seq9207.png,gs://teams-faces-data-test-2914-fake-4420-real-feb-28/fake/visomaster_enhanced_teams__frame_001197_seq9207.png,0.8392507433891296,0.6481569409370422,-0.1910938024520874
9219,gs://teams-faces-data-test-2914-fake-4420-real-feb-28/fake/visomaster_enhanced_raw__frame_001199_seq9219.png,gs://teams-faces-data-test-2914-fake-4420-real-feb-28/fake/visomaster_enhanced_teams__frame_001199_seq9219.png,0.7907030582427979,0.7902490496635437,-0.0004540085792541504
9234,gs://teams-faces-data-test-2914-fake-4420-real-feb-28/fake/visomaster_enhanced_raw__frame_001201_seq9234.png,gs://teams-faces-data-test-2914-fake-4420-real-feb-28/fake/visomaster_enhanced_teams__frame_001201_seq9234.png,0.6813727617263794,0.7316252589225769,0.05025249719619751
9246,gs://teams-faces-data-test-2914-fake-4420-real-feb-28/fake/visomaster_enhanced_raw__frame_001203_seq9246.png,gs://teams-faces-data-test-2914-fake-4420-real-feb-28/fake/visomaster_enhanced_teams__frame_001203_seq9246.png,0.7749122381210327,0.7252760529518127,-0.04963618516921997
9264,gs://teams-faces-data-test-2914-fake-4420-real-feb-28/fake/visomaster_enhanced_raw__frame_001205_seq9264.png,gs://teams-faces-data-test-2914-fake-4420-real-feb-28/fake/visomaster_enhanced_teams__frame_001205_seq9264.png,0.7222123146057129,0.7556129693984985,0.033400654792785645
9272,gs://teams-faces-data-test-2914-fake-4420-real-feb-28/fake/visomaster_enhanced_raw__frame_001209_seq9272.png,gs://teams-faces-data-test-2914-fake-4420-real-feb-28/fake/visomaster_enhanced_teams__frame_001209_seq9272.png,0.7971464991569519,0.7660752534866333,-0.031071245670318604
9275,gs://teams-faces-data-test-2914-fake-4420-real-feb-28/fake/visomaster_enhanced_raw__frame_001207_seq9275.png,gs://teams-faces-data-test-2914-fake-4420-real-feb-28/fake/visomaster_enhanced_teams__frame_001207_seq9275.png,0.7558027505874634,0.6535494923591614,-0.102253258228302
9300,gs://teams-faces-data-test-2914-fake-4420-real-feb-28/fake/visomaster_enhanced_raw__frame_001213_seq9300.png,gs://teams-faces-data-test-2914-fake-4420-real-feb-28/fake/visomaster_enhanced_teams__frame_001213_seq9300.png,0.7604875564575195,0.5815601348876953,-0.17892742156982422
9302,gs://teams-faces-data-test-2914-fake-4420-real-feb-28/fake/visomaster_enhanced_raw__frame_001211_seq9302.png,gs://teams-faces-data-test-2914-fake-4420-real-feb-28/fake/visomaster_enhanced_teams__frame_001211_seq9302.png,0.7589037418365479,0.7187253832817078,-0.04017835855484009
9309,gs://teams-faces-data-test-2914-fake-4420-real-feb-28/fake/visomaster_enhanced_raw__frame_001215_seq9309.png,gs://teams-faces-data-test-2914-fake-4420-real-feb-28/fake/visomaster_enhanced_teams__frame_001215_seq9309.png,0.7559406757354736,0.6305394172668457,-0.12540125846862793
9330,gs://teams-faces-data-test-2914-fake-4420-real-feb-28/fake/visomaster_enhanced_raw__frame_001217_seq9330.png,gs://teams-faces-data-test-2914-fake-4420-real-feb-28/fake/visomaster_enhanced_teams__frame_001217_seq9330.png,0.4331705570220947,0.45539236068725586,0.022221803665161133
9336,gs://teams-faces-data-test-2914-fake-4420-real-feb-28/fake/visomaster_enhanced_raw__frame_001221_seq9336.png,gs://teams-faces-data-test-2914-fake-4420-real-feb-28/fake/visomaster_enhanced_teams__frame_001221_seq9336.png,0.7603973150253296,0.5267356634140015,-0.23366165161132812
9345,gs://teams-faces-data-test-2914-fake-4420-real-feb-28/fake/visomaster_enhanced_raw__frame_001219_seq9345.png,gs://teams-faces-data-test-2914-fake-4420-real-feb-28/fake/visomaster_enhanced_teams__frame_001219_seq9345.png,0.7814531922340393,0.7359941601753235,-0.04545903205871582
9358,gs://teams-faces-data-test-2914-fake-4420-real-feb-28/fake/visomaster_enhanced_raw__frame_001223_seq9358.png,gs://teams-faces-data-test-2914-fake-4420-real-feb-28/fake/visomaster_enhanced_teams__frame_001223_seq9358.png,0.8149299621582031,0.8278074860572815,0.01287752389907837
9360,gs://teams-faces-data-test-2914-fake-4420-real-feb-28/fake/visomaster_enhanced_raw__frame_001225_seq9360.png,gs://teams-faces-data-test-2914-fake-4420-real-feb-28/fake/visomaster_enhanced_teams__frame_001225_seq9360.png,0.8204526305198669,0.8150709271430969,-0.0053817033767700195
9382,gs://teams-faces-data-test-2914-fake-4420-real-feb-28/fake/visomaster_enhanced_raw__frame_001227_seq9382.png,gs://teams-faces-data-test-2914-fake-4420-real-feb-28/fake/visomaster_enhanced_teams__frame_001227_seq9382.png,0.7142995595932007,0.2027043253183365,-0.5115952342748642
9386,gs://teams-faces-data-test-2914-fake-4420-real-feb-28/fake/visomaster_enhanced_raw__frame_001229_seq9386.png,gs://teams-faces-data-test-2914-fake-4420-real-feb-28/fake/visomaster_enhanced_teams__frame_001229_seq9386.png,0.6225631833076477,0.5206311345100403,-0.10193204879760742
9405,gs://teams-faces-data-test-2914-fake-4420-real-feb-28/fake/visomaster_enhanced_raw__frame_001231_seq9405.png,gs://teams-faces-data-test-2914-fake-4420-real-feb-28/fake/visomaster_enhanced_teams__frame_001231_seq9405.png,0.7943789958953857,0.805766761302948,0.011387765407562256
9413,gs://teams-faces-data-test-2914-fake-4420-real-feb-28/fake/visomaster_enhanced_raw__frame_001233_seq9413.png,gs://teams-faces-data-test-2914-fake-4420-real-feb-28/fake/visomaster_enhanced_teams__frame_001233_seq9413.png,0.7865618467330933,0.6521757245063782,-0.1343861222267151
9431,gs://teams-faces-data-test-2914-fake-4420-real-feb-28/fake/visomaster_enhanced_raw__frame_001235_seq9431.png,gs://teams-faces-data-test-2914-fake-4420-real-feb-28/fake/visomaster_enhanced_teams__frame_001235_seq9431.png,0.7327887415885925,0.8349646329879761,0.10217589139938354
9439,gs://teams-faces-data-test-2914-fake-4420-real-feb-28/fake/visomaster_enhanced_raw__frame_001239_seq9439.png,gs://teams-faces-data-test-2914-fake-4420-real-feb-28/fake/visomaster_enhanced_teams__frame_001239_seq9439.png,0.722467303276062,0.550042450428009,-0.17242485284805298
9440,gs://teams-faces-data-test-2914-fake-4420-real-feb-28/fake/visomaster_enhanced_raw__frame_001237_seq9440.png,gs://teams-faces-data-test-2914-fake-4420-real-feb-28/fake/visomaster_enhanced_teams__frame_001237_seq9440.png,0.7790129780769348,0.5301247835159302,-0.24888819456100464
9464,gs://teams-faces-data-test-2914-fake-4420-real-feb-28/fake/visomaster_enhanced_raw__frame_001247_seq9464.png,gs://teams-faces-data-test-2914-fake-4420-real-feb-28/fake/visomaster_enhanced_teams__frame_001247_seq9464.png,0.7973238825798035,0.7446380257606506,-0.05268585681915283
9466,gs://teams-faces-data-test-2914-fake-4420-real-feb-28/fake/visomaster_enhanced_raw__frame_001243_seq9466.png,gs://teams-faces-data-test-2914-fake-4420-real-feb-28/fake/visomaster_enhanced_teams__frame_001243_seq9466.png,0.7877907752990723,0.7524612545967102,-0.03532952070236206
9468,gs://teams-faces-data-test-2914-fake-4420-real-feb-28/fake/visomaster_enhanced_raw__frame_001241_seq9468.png,gs://teams-faces-data-test-2914-fake-4420-real-feb-28/fake/visomaster_enhanced_teams__frame_001241_seq9468.png,0.7343833446502686,0.7417815923690796,0.007398247718811035
9484,gs://teams-faces-data-test-2914-fake-4420-real-feb-28/fake/visomaster_enhanced_raw__frame_001245_seq9484.png,gs://teams-faces-data-test-2914-fake-4420-real-feb-28/fake/visomaster_enhanced_teams__frame_001245_seq9484.png,0.7529361248016357,0.5283089280128479,-0.22462719678878784
9493,gs://teams-faces-data-test-2914-fake-4420-real-feb-28/fake/visomaster_enhanced_raw__frame_001251_seq9493.png,gs://teams-faces-data-test-2914-fake-4420-real-feb-28/fake/visomaster_enhanced_teams__frame_001251_seq9493.png,0.8247042298316956,0.8110918402671814,-0.01361238956451416
9496,gs://teams-faces-data-test-2914-fake-4420-real-feb-28/fake/visomaster_enhanced_raw__frame_001249_seq9496.png,gs://teams-faces-data-test-2914-fake-4420-real-feb-28/fake/visomaster_enhanced_teams__frame_001249_seq9496.png,0.8216466307640076,0.7892411947250366,-0.03240543603897095
9519,gs://teams-faces-data-test-2914-fake-4420-real-feb-28/fake/visomaster_enhanced_raw__frame_001253_seq9519.png,gs://teams-faces-data-test-2914-fake-4420-real-feb-28/fake/visomaster_enhanced_teams__frame_001253_seq9519.png,0.8325848579406738,0.7730173468589783,-0.05956751108169556
9523,gs://teams-faces-data-test-2914-fake-4420-real-feb-28/fake/visomaster_enhanced_raw__frame_001255_seq9523.png,gs://teams-faces-data-test-2914-fake-4420-real-feb-28/fake/visomaster_enhanced_teams__frame_001255_seq9523.png,0.8477569818496704,0.7115477323532104,-0.13620924949645996
9543,gs://teams-faces-data-test-2914-fake-4420-real-feb-28/fake/visomaster_enhanced_raw__frame_001257_seq9543.png,gs://teams-faces-data-test-2914-fake-4420-real-feb-28/fake/visomaster_enhanced_teams__frame_001257_seq9543.png,0.7997992634773254,0.8017998337745667,0.002000570297241211
9549,gs://teams-faces-data-test-2914-fake-4420-real-feb-28/fake/visomaster_enhanced_raw__frame_001259_seq9549.png,gs://teams-faces-data-test-2914-fake-4420-real-feb-28/fake/visomaster_enhanced_teams__frame_001259_seq9549.png,0.8528012633323669,0.8620311617851257,0.009229898452758789
9569,gs://teams-faces-data-test-2914-fake-4420-real-feb-28/fake/visomaster_enhanced_raw__frame_001261_seq9569.png,gs://teams-faces-data-test-2914-fake-4420-real-feb-28/fake/visomaster_enhanced_teams__frame_001261_seq9569.png,0.6475526690483093,0.6751549243927002,0.02760225534439087
9579,gs://teams-faces-data-test-2914-fake-4420-real-feb-28/fake/visomaster_enhanced_raw__frame_001263_seq9579.png,gs://teams-faces-data-test-2914-fake-4420-real-feb-28/fake/visomaster_enhanced_teams__frame_001263_seq9579.png,0.7059847712516785,0.7114566564559937,0.0054718852043151855
9593,gs://teams-faces-data-test-2914-fake-4420-real-feb-28/fake/visomaster_enhanced_raw__frame_001265_seq9593.png,gs://teams-faces-data-test-2914-fake-4420-real-feb-28/fake/visomaster_enhanced_teams__frame_001265_seq9593.png,0.8141791820526123,0.7706252336502075,-0.043553948402404785
9605,gs://teams-faces-data-test-2914-fake-4420-real-feb-28/fake/visomaster_enhanced_raw__frame_001267_seq9605.png,gs://teams-faces-data-test-2914-fake-4420-real-feb-28/fake/visomaster_enhanced_teams__frame_001267_seq9605.png,0.7885022163391113,0.7767350673675537,-0.011767148971557617
9619,gs://teams-faces-data-test-2914-fake-4420-real-feb-28/fake/visomaster_enhanced_raw__frame_001269_seq9619.png,gs://teams-faces-data-test-2914-fake-4420-real-feb-28/fake/visomaster_enhanced_teams__frame_001269_seq9619.png,0.7591270804405212,0.7703456878662109,0.011218607425689697
9631,gs://teams-faces-data-test-2914-fake-4420-real-feb-28/fake/visomaster_enhanced_raw__frame_001273_seq9631.png,gs://teams-faces-data-test-2914-fake-4420-real-feb-28/fake/visomaster_enhanced_teams__frame_001273_seq9631.png,0.7836057543754578,0.7579365372657776,-0.025669217109680176
9634,gs://teams-faces-data-test-2914-fake-4420-real-feb-28/fake/visomaster_enhanced_raw__frame_001271_seq9634.png,gs://teams-faces-data-test-2914-fake-4420-real-feb-28/fake/visomaster_enhanced_teams__frame_001271_seq9634.png,0.8127297759056091,0.7184285521507263,-0.09430122375488281
9662,gs://teams-faces-data-test-2914-fake-4420-real-feb-28/fake/visomaster_enhanced_raw__frame_001277_seq9662.png,gs://teams-faces-data-test-2914-fake-4420-real-feb-28/fake/visomaster_enhanced_teams__frame_001277_seq9662.png,0.7755132913589478,0.8004468679428101,0.024933576583862305
9664,gs://teams-faces-data-test-2914-fake-4420-real-feb-28/fake/visomaster_enhanced_raw__frame_001275_seq9664.png,gs://teams-faces-data-test-2914-fake-4420-real-feb-28/fake/visomaster_enhanced_teams__frame_001275_seq9664.png,0.7504945397377014,0.6970484852790833,-0.053446054458618164
9687,gs://teams-faces-data-test-2914-fake-4420-real-feb-28/fake/visomaster_enhanced_raw__frame_001281_seq9687.png,gs://teams-faces-data-test-2914-fake-4420-real-feb-28/fake/visomaster_enhanced_teams__frame_001281_seq9687.png,0.70249342918396,0.45638468861579895,-0.246108740568161
9689,gs://teams-faces-data-test-2914-fake-4420-real-feb-28/fake/visomaster_enhanced_raw__frame_001279_seq9689.png,gs://teams-faces-data-test-2914-fake-4420-real-feb-28/fake/visomaster_enhanced_teams__frame_001279_seq9689.png,0.7344750761985779,0.65907222032547,-0.07540285587310791
9716,gs://teams-faces-data-test-2914-fake-4420-real-feb-28/fake/visomaster_enhanced_raw__frame_001285_seq9716.png,gs://teams-faces-data-test-2914-fake-4420-real-feb-28/fake/visomaster_enhanced_teams__frame_001285_seq9716.png,0.6961262226104736,0.7450413107872009,0.048915088176727295
9719,gs://teams-faces-data-test-2914-fake-4420-real-feb-28/fake/visomaster_enhanced_raw__frame_001283_seq9719.png,gs://teams-faces-data-test-2914-fake-4420-real-feb-28/fake/visomaster_enhanced_teams__frame_001283_seq9719.png,0.5670289397239685,0.44715914130210876,-0.11986979842185974
9731,gs://teams-faces-data-test-2914-fake-4420-real-feb-28/fake/visomaster_enhanced_raw__frame_001289_seq9731.png,gs://teams-faces-data-test-2914-fake-4420-real-feb-28/fake/visomaster_enhanced_teams__frame_001289_seq9731.png,0.5804181098937988,0.30943548679351807,-0.27098262310028076
9741,gs://teams-faces-data-test-2914-fake-4420-real-feb-28/fake/visomaster_enhanced_raw__frame_001287_seq9741.png,gs://teams-faces-data-test-2914-fake-4420-real-feb-28/fake/visomaster_enhanced_teams__frame_001287_seq9741.png,0.7722178101539612,0.7534609436988831,-0.018756866455078125
9749,gs://teams-faces-data-test-2914-fake-4420-real-feb-28/fake/visomaster_enhanced_raw__frame_001293_seq9749.png,gs://teams-faces-data-test-2914-fake-4420-real-feb-28/fake/visomaster_enhanced_teams__frame_001293_seq9749.png,0.8379782438278198,0.8661260008811951,0.028147757053375244
9751,gs://teams-faces-data-test-2914-fake-4420-real-feb-28/fake/visomaster_enhanced_raw__frame_001291_seq9751.png,gs://teams-faces-data-test-2914-fake-4420-real-feb-28/fake/visomaster_enhanced_teams__frame_001291_seq9751.png,0.8362959623336792,0.8528464436531067,0.01655048131942749
9775,gs://teams-faces-data-test-2914-fake-4420-real-feb-28/fake/visomaster_enhanced_raw__frame_001297_seq9775.png,gs://teams-faces-data-test-2914-fake-4420-real-feb-28/fake/visomaster_enhanced_teams__frame_001297_seq9775.png,0.727415919303894,0.8048386573791504,0.07742273807525635
9777,gs://teams-faces-data-test-2914-fake-4420-real-feb-28/fake/visomaster_enhanced_raw__frame_001295_seq9777.png,gs://teams-faces-data-test-2914-fake-4420-real-feb-28/fake/visomaster_enhanced_teams__frame_001295_seq9777.png,0.7569999098777771,0.8101028800010681,0.053102970123291016
9798,gs://teams-faces-data-test-2914-fake-4420-real-feb-28/fake/visomaster_enhanced_raw__frame_001301_seq9798.png,gs://teams-faces-data-test-2914-fake-4420-real-feb-28/fake/visomaster_enhanced_teams__frame_001301_seq9798.png,0.7831733822822571,0.7973790764808655,0.014205694198608398
9800,gs://teams-faces-data-test-2914-fake-4420-real-feb-28/fake/visomaster_enhanced_raw__frame_001299_seq9800.png,gs://teams-faces-data-test-2914-fake-4420-real-feb-28/fake/visomaster_enhanced_teams__frame_001299_seq9800.png,0.7500573992729187,0.8252071142196655,0.07514971494674683
9823,gs://teams-faces-data-test-2914-fake-4420-real-feb-28/fake/visomaster_enhanced_raw__frame_001303_seq9823.png,gs://teams-faces-data-test-2914-fake-4420-real-feb-28/fake/visomaster_enhanced_teams__frame_001303_seq9823.png,0.7984726428985596,0.8075913190841675,0.00911867618560791
9827,gs://teams-faces-data-test-2914-fake-4420-real-feb-28/fake/visomaster_enhanced_raw__frame_001305_seq9827.png,gs://teams-faces-data-test-2914-fake-4420-real-feb-28/fake/visomaster_enhanced_teams__frame_001305_seq9827.png,0.714114785194397,0.7859170436859131,0.07180225849151611
9847,gs://teams-faces-data-test-2914-fake-4420-real-feb-28/fake/visomaster_enhanced_raw__frame_001307_seq9847.png,gs://teams-faces-data-test-2914-fake-4420-real-feb-28/fake/visomaster_enhanced_teams__frame_001307_seq9847.png,0.7250524163246155,0.6916147470474243,-0.03343766927719116
9853,gs://teams-faces-data-test-2914-fake-4420-real-feb-28/fake/visomaster_enhanced_raw__frame_001309_seq9853.png,gs://teams-faces-data-test-2914-fake-4420-real-feb-28/fake/visomaster_enhanced_teams__frame_001309_seq9853.png,0.7064031958580017,0.7959655523300171,0.08956235647201538
12349,gs://teams-faces-data-test-2914-fake-4420-real-feb-28/fake/visomaster_enhanced_raw__frame_001595_seq12349.png,gs://teams-faces-data-test-2914-fake-4420-real-feb-28/fake/visomaster_enhanced_teams__frame_001595_seq12349.png,0.863824188709259,0.7732720375061035,-0.09055215120315552
12351,gs://teams-faces-data-test-2914-fake-4420-real-feb-28/fake/visomaster_enhanced_raw__frame_001593_seq12351.png,gs://teams-faces-data-test-2914-fake-4420-real-feb-28/fake/visomaster_enhanced_teams__frame_001593_seq12351.png,0.8355777263641357,0.8409918546676636,0.005414128303527832
12356,gs://teams-faces-data-test-2914-fake-4420-real-feb-28/fake/visomaster_enhanced_raw__frame_001591_seq12356.png,gs://teams-faces-data-test-2914-fake-4420-real-feb-28/fake/visomaster_enhanced_teams__frame_001591_seq12356.png,0.8365809321403503,0.738048791885376,-0.09853214025497437
12360,gs://teams-faces-data-test-2914-fake-4420-real-feb-28/fake/visomaster_enhanced_raw__frame_001589_seq12360.png,gs://teams-faces-data-test-2914-fake-4420-real-feb-28/fake/visomaster_enhanced_teams__frame_001589_seq12360.png,0.8365809321403503,0.8215420246124268,-0.015038907527923584
12377,gs://teams-faces-data-test-2914-fake-4420-real-feb-28/fake/visomaster_enhanced_raw__frame_001597_seq12377.png,gs://teams-faces-data-test-2914-fake-4420-real-feb-28/fake/visomaster_enhanced_teams__frame_001597_seq12377.png,0.8635392785072327,0.7215773463249207,-0.141961932182312
12379,gs://teams-faces-data-test-2914-fake-4420-real-feb-28/fake/visomaster_enhanced_raw__frame_001599_seq12379.png,gs://teams-faces-data-test-2914-fake-4420-real-feb-28/fake/visomaster_enhanced_teams__frame_001599_seq12379.png,0.19041170179843903,0.37230753898620605,0.18189583718776703
12381,gs://teams-faces-data-test-2914-fake-4420-real-feb-28/fake/visomaster_enhanced_raw__frame_001601_seq12381.png,gs://teams-faces-data-test-2914-fake-4420-real-feb-28/fake/visomaster_enhanced_teams__frame_001601_seq12381.png,0.1817089468240738,0.36426350474357605,0.18255455791950226
12383,gs://teams-faces-data-test-2914-fake-4420-real-feb-28/fake/visomaster_enhanced_raw__frame_001603_seq12383.png,gs://teams-faces-data-test-2914-fake-4420-real-feb-28/fake/visomaster_enhanced_teams__frame_001603_seq12383.png,0.19283753633499146,0.29091694951057434,0.09807941317558289
12386,gs://teams-faces-data-test-2914-fake-4420-real-feb-28/fake/visomaster_enhanced_raw__frame_001605_seq12386.png,gs://teams-faces-data-test-2914-fake-4420-real-feb-28/fake/visomaster_enhanced_teams__frame_001605_seq12386.png,0.1888788789510727,0.2698730230331421,0.0809941440820694
12387,gs://teams-faces-data-test-2914-fake-4420-real-feb-28/fake/visomaster_enhanced_raw__frame_001607_seq12387.png,gs://teams-faces-data-test-2914-fake-4420-real-feb-28/fake/visomaster_enhanced_teams__frame_001607_seq12387.png,0.1888788789510727,0.2783394753932953,0.0894605964422226
12392,gs://teams-faces-data-test-2914-fake-4420-real-feb-28/fake/visomaster_enhanced_raw__frame_001609_seq12392.png,gs://teams-faces-data-test-2914-fake-4420-real-feb-28/fake/visomaster_enhanced_teams__frame_001609_seq12392.png,0.8381239771842957,0.41522932052612305,-0.4228946566581726
12393,gs://teams-faces-data-test-2914-fake-4420-real-feb-28/fake/visomaster_enhanced_raw__frame_001611_seq12393.png,gs://teams-faces-data-test-2914-fake-4420-real-feb-28/fake/visomaster_enhanced_teams__frame_001611_seq12393.png,0.8381239771842957,0.31076598167419434,-0.5273579955101013
12394,gs://teams-faces-data-test-2914-fake-4420-real-feb-28/fake/visomaster_enhanced_raw__frame_001613_seq12394.png,gs://teams-faces-data-test-2914-fake-4420-real-feb-28/fake/visomaster_enhanced_teams__frame_001613_seq12394.png,0.8296016454696655,0.6574582457542419,-0.17214339971542358
12401,gs://teams-faces-data-test-2914-fake-4420-real-feb-28/fake/visomaster_enhanced_raw__frame_001617_seq12401.png,gs://teams-faces-data-test-2914-fake-4420-real-feb-28/fake/visomaster_enhanced_teams__frame_001617_seq12401.png,0.7723323106765747,0.6078172326087952,-0.16451507806777954
12404,gs://teams-faces-data-test-2914-fake-4420-real-feb-28/fake/visomaster_enhanced_raw__frame_001615_seq12404.png,gs://teams-faces-data-test-2914-fake-4420-real-feb-28/fake/visomaster_enhanced_teams__frame_001615_seq12404.png,0.7408540844917297,0.37350788712501526,-0.3673461973667145
12424,gs://teams-faces-data-test-2914-fake-4420-real-feb-28/fake/visomaster_enhanced_raw__frame_001619_seq12424.png,gs://teams-faces-data-test-2914-fake-4420-real-feb-28/fake/visomaster_enhanced_teams__frame_001619_seq12424.png,0.815873384475708,0.5976318717002869,-0.21824151277542114
21575,gs://teams-faces-data-test-2914-fake-4420-real-feb-28/fake/visomaster_enhanced_raw__frame_002457_seq21575.png,gs://teams-faces-data-test-2914-fake-4420-real-feb-28/fake/visomaster_enhanced_teams__frame_002457_seq21575.png,0.10134565085172653,0.7460107207298279,0.6446650698781013
21608,gs://teams-faces-data-test-2914-fake-4420-real-feb-28/fake/visomaster_enhanced_raw__frame_002461_seq21608.png,gs://teams-faces-data-test-2914-fake-4420-real-feb-28/fake/visomaster_enhanced_teams__frame_002461_seq21608.png,0.09246192872524261,0.3692750632762909,0.2768131345510483
21610,gs://teams-faces-data-test-2914-fake-4420-real-feb-28/fake/visomaster_enhanced_raw__frame_002459_seq21610.png,gs://teams-faces-data-test-2914-fake-4420-real-feb-28/fake/visomaster_enhanced_teams__frame_002459_seq21610.png,0.0845334604382515,0.15463359653949738,0.07010013610124588
21627,gs://teams-faces-data-test-2914-fake-4420-real-feb-28/fake/visomaster_enhanced_raw__frame_002463_seq21627.png,gs://teams-faces-data-test-2914-fake-4420-real-feb-28/fake/visomaster_enhanced_teams__frame_002463_seq21627.png,0.08370953053236008,0.4181042015552521,0.334394671022892
21639,gs://teams-faces-data-test-2914-fake-4420-real-feb-28/fake/visomaster_enhanced_raw__frame_002465_seq21639.png,gs://teams-faces-data-test-2914-fake-4420-real-feb-28/fake/visomaster_enhanced_teams__frame_002465_seq21639.png,0.10261335223913193,0.1634252667427063,0.06081191450357437
21660,gs://teams-faces-data-test-2914-fake-4420-real-feb-28/fake/visomaster_enhanced_raw__frame_002467_seq21660.png,gs://teams-faces-data-test-2914-fake-4420-real-feb-28/fake/visomaster_enhanced_teams__frame_002467_seq21660.png,0.311263769865036,0.6692368388175964,0.3579730689525604
