method,frame_uri,lap_var
deeplive_teams_edge_cases,gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0603/frames/real/frame_0010.jpg,251.257476
deeplive_teams_edge_cases,gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0603/frames/real/frame_0012.jpg,249.563708
deeplive_teams_edge_cases,gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0625/frames/real/frame_0000.jpg,188.131789
deeplive_teams_edge_cases,gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0625/frames/real/frame_0002.jpg,208.892148
deeplive_teams_edge_cases,gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0625/frames/real/frame_0004.jpg,284.246295
deeplive_teams_edge_cases,gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0625/frames/real/frame_0006.jpg,296.775408
deeplive_teams_edge_cases,gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0625/frames/real/frame_0008.jpg,230.883760
deeplive_teams_edge_cases,gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0625/frames/real/frame_0010.jpg,238.026329
deeplive_teams_edge_cases,gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0625/frames/real/frame_0012.jpg,292.173902
deeplive_teams_edge_cases,gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0625/frames/real/frame_0014.jpg,275.144569
deeplive_teams_edge_cases,gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0640/frames/real/frame_0000.jpg,100.886541
deeplive_teams_edge_cases,gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0640/frames/real/frame_0002.jpg,115.675331
deeplive_teams_edge_cases,gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0640/frames/real/frame_0004.jpg,102.946407
deeplive_teams_edge_cases,gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0640/frames/real/frame_0006.jpg,128.573760
deeplive_teams_edge_cases,gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0640/frames/real/frame_0008.jpg,115.799968
deeplive_teams_edge_cases,gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0640/frames/real/frame_0010.jpg,103.597590
deeplive_teams_edge_cases,gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0640/frames/real/frame_0012.jpg,115.025360
deeplive_teams_edge_cases,gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0640/frames/real/frame_0014.jpg,112.567553
deeplive_teams_edge_cases,gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0646/frames/real/frame_0000.jpg,148.316391
deeplive_teams_edge_cases,gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0646/frames/real/frame_0006.jpg,55.334041
deeplive_teams_edge_cases,gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0646/frames/real/frame_0008.jpg,49.103336
deeplive_teams_edge_cases,gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0646/frames/real/frame_0010.jpg,67.979547
deeplive_teams_edge_cases,gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0646/frames/real/frame_0012.jpg,86.978275
deeplive_teams_edge_cases,gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0646/frames/real/frame_0014.jpg,69.300639
deeplive_teams_edge_cases,gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0694/frames/real/frame_0000.jpg,110.433928
deeplive_teams_edge_cases,gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0694/frames/real/frame_0002.jpg,158.975958
deeplive_teams_edge_cases,gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0694/frames/real/frame_0004.jpg,168.664399
deeplive_teams_edge_cases,gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0694/frames/real/frame_0006.jpg,138.486666
deeplive_teams_edge_cases,gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0694/frames/real/frame_0008.jpg,133.101683
deeplive_teams_edge_cases,gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0694/frames/real/frame_0010.jpg,147.529535
deeplive_teams_edge_cases,gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0694/frames/real/frame_0012.jpg,136.070623
deeplive_teams_edge_cases,gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0694/frames/real/frame_0014.jpg,90.474788
deeplive_teams_edge_cases,gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0697/frames/real/frame_0000.jpg,111.360354
deeplive_teams_edge_cases,gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0697/frames/real/frame_0002.jpg,88.764469
deeplive_teams_edge_cases,gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0697/frames/real/frame_0004.jpg,128.565523
deeplive_teams_edge_cases,gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0697/frames/real/frame_0006.jpg,119.745036
deeplive_teams_edge_cases,gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0697/frames/real/frame_0008.jpg,141.147142
deeplive_teams_edge_cases,gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0697/frames/real/frame_0010.jpg,144.752392
deeplive_teams_edge_cases,gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0697/frames/real/frame_0012.jpg,147.680434
deeplive_teams_edge_cases,gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0697/frames/real/frame_0014.jpg,147.894373
deeplive_teams_edge_cases,gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0730/frames/real/frame_0000.jpg,75.869045
deeplive_teams_edge_cases,gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0730/frames/real/frame_0002.jpg,74.272451
deeplive_teams_edge_cases,gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0730/frames/real/frame_0004.jpg,80.519328
deeplive_teams_edge_cases,gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0730/frames/real/frame_0006.jpg,75.416190
deeplive_teams_edge_cases,gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0730/frames/real/frame_0008.jpg,75.799148
deeplive_teams_edge_cases,gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0730/frames/real/frame_0010.jpg,69.165388
deeplive_teams_edge_cases,gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0730/frames/real/frame_0012.jpg,81.562683
deeplive_teams_edge_cases,gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0755/frames/real/frame_0000.jpg,249.496447
deeplive_teams_edge_cases,gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0755/frames/real/frame_0002.jpg,232.640158
deeplive_teams_edge_cases,gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0755/frames/real/frame_0004.jpg,215.972517
deeplive_teams_edge_cases,gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0755/frames/real/frame_0006.jpg,220.239191
deeplive_teams_edge_cases,gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0755/frames/real/frame_0008.jpg,212.639145
deeplive_teams_edge_cases,gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0762/frames/real/frame_0000.jpg,94.146156
deeplive_teams_edge_cases,gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0762/frames/real/frame_0002.jpg,77.045855
deeplive_teams_edge_cases,gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0762/frames/real/frame_0004.jpg,51.774523
deeplive_teams_edge_cases,gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0763/frames/real/frame_0000.jpg,110.108567
deeplive_teams_edge_cases,gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0763/frames/real/frame_0002.jpg,73.311338
deeplive_teams_edge_cases,gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0763/frames/real/frame_0004.jpg,91.235767
deeplive_teams_edge_cases,gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0763/frames/real/frame_0006.jpg,187.864537
deeplive_teams_edge_cases,gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0763/frames/real/frame_0008.jpg,167.027589
deeplive_teams_edge_cases,gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0763/frames/real/frame_0014.jpg,149.763126
deeplive_teams_edge_cases,gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0775/frames/real/frame_0004.jpg,83.133462
deeplive_teams_edge_cases,gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0775/frames/real/frame_0006.jpg,73.790864
deeplive_teams_edge_cases,gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0775/frames/real/frame_0008.jpg,204.700779
deeplive_teams_edge_cases,gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0775/frames/real/frame_0010.jpg,194.037868
deeplive_teams_edge_cases,gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0775/frames/real/frame_0012.jpg,233.164339
deeplive_teams_edge_cases,gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0775/frames/real/frame_0014.jpg,290.890850
deeplive_teams_edge_cases,gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0777/frames/real/frame_0012.jpg,107.026057
deeplive_teams_edge_cases,gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0784/frames/real/frame_0002.jpg,267.061960
deeplive_teams_edge_cases,gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0784/frames/real/frame_0004.jpg,254.415191
deeplive_teams_edge_cases,gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0784/frames/real/frame_0006.jpg,188.238057
deeplive_teams_edge_cases,gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0784/frames/real/frame_0008.jpg,144.684175
deeplive_teams_edge_cases,gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0784/frames/real/frame_0014.jpg,251.826325
deeplive_teams_edge_cases,gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0785/frames/real/frame_0008.jpg,64.180723
deeplive_teams_edge_cases,gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0785/frames/real/frame_0012.jpg,290.284023
deeplive_teams_edge_cases,gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0785/frames/real/frame_0014.jpg,65.517689
deeplive_teams_edge_cases,gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0800/frames/real/frame_0000.jpg,188.503616
deeplive_teams_edge_cases,gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0800/frames/real/frame_0002.jpg,191.058941
deeplive_teams_edge_cases,gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0800/frames/real/frame_0004.jpg,154.929141
deeplive_teams_edge_cases,gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0800/frames/real/frame_0006.jpg,220.731793
deeplive_teams_edge_cases,gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0800/frames/real/frame_0008.jpg,224.887113
deeplive_teams_edge_cases,gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0800/frames/real/frame_0010.jpg,246.867788
deeplive_teams_edge_cases,gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0800/frames/real/frame_0012.jpg,255.201026
deeplive_teams_edge_cases,gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0800/frames/real/frame_0014.jpg,264.552676
deeplive_teams_edge_cases,gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0802/frames/real/frame_0000.jpg,152.285963
deeplive_teams_edge_cases,gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0802/frames/real/frame_0002.jpg,221.369348
deeplive_teams_edge_cases,gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0802/frames/real/frame_0004.jpg,174.831282
deeplive_teams_edge_cases,gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0802/frames/real/frame_0006.jpg,146.128420
deeplive_teams_edge_cases,gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0802/frames/real/frame_0010.jpg,204.011957
deeplive_teams_edge_cases,gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0802/frames/real/frame_0012.jpg,184.840642
deeplive_teams_edge_cases,gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0802/frames/real/frame_0014.jpg,201.671885
deeplive_teams_edge_cases,gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0825/frames/real/frame_0000.jpg,300.174163
deeplive_teams_edge_cases,gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0825/frames/real/frame_0002.jpg,244.047180
deeplive_teams_edge_cases,gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0825/frames/real/frame_0004.jpg,224.975254
deeplive_teams_edge_cases,gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0825/frames/real/frame_0008.jpg,272.572152
deeplive_teams_edge_cases,gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0825/frames/real/frame_0010.jpg,257.198327
deeplive_teams_edge_cases,gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0825/frames/real/frame_0012.jpg,215.542215
deeplive_teams_edge_cases,gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0825/frames/real/frame_0014.jpg,203.604184
deeplive_teams_edge_cases,gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0828/frames/real/frame_0000.jpg,199.716249
deeplive_teams_edge_cases,gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0828/frames/real/frame_0002.jpg,206.627782
deeplive_teams_edge_cases,gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0828/frames/real/frame_0004.jpg,205.123771
deeplive_teams_edge_cases,gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0828/frames/real/frame_0006.jpg,205.899207
deeplive_teams_edge_cases,gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0828/frames/real/frame_0008.jpg,212.874501
deeplive_teams_edge_cases,gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0828/frames/real/frame_0010.jpg,208.743213
deeplive_teams_edge_cases,gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0828/frames/real/frame_0012.jpg,211.119134
deeplive_teams_edge_cases,gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0828/frames/real/frame_0014.jpg,207.078972
deeplive_teams_edge_cases,gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0841/frames/real/frame_0000.jpg,112.872787
deeplive_teams_edge_cases,gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0841/frames/real/frame_0002.jpg,136.419180
deeplive_teams_edge_cases,gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0841/frames/real/frame_0004.jpg,112.877300
deeplive_teams_edge_cases,gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0841/frames/real/frame_0006.jpg,139.228807
deeplive_teams_edge_cases,gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0841/frames/real/frame_0008.jpg,129.662424
deeplive_teams_edge_cases,gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0841/frames/real/frame_0010.jpg,118.794929
deeplive_teams_edge_cases,gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0841/frames/real/frame_0012.jpg,118.343605
deeplive_teams_edge_cases,gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0841/frames/real/frame_0014.jpg,122.161693
deeplive_teams_edge_cases,gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0842/frames/real/frame_0000.jpg,90.646538
deeplive_teams_edge_cases,gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0842/frames/real/frame_0002.jpg,102.227292
deeplive_teams_edge_cases,gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0842/frames/real/frame_0004.jpg,93.673034
deeplive_teams_edge_cases,gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0842/frames/real/frame_0006.jpg,110.865835
deeplive_teams_edge_cases,gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0842/frames/real/frame_0008.jpg,101.837185
deeplive_teams_edge_cases,gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0842/frames/real/frame_0010.jpg,100.822341
deeplive_teams_edge_cases,gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0842/frames/real/frame_0012.jpg,110.314743
deeplive_teams_edge_cases,gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0842/frames/real/frame_0014.jpg,105.870375
deeplive_teams_edge_cases,gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0877/frames/real/frame_0000.jpg,152.299702
deeplive_teams_edge_cases,gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0877/frames/real/frame_0002.jpg,159.990591
deeplive_teams_edge_cases,gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0877/frames/real/frame_0004.jpg,160.479832
deeplive_teams_edge_cases,gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0877/frames/real/frame_0006.jpg,218.691581
deeplive_teams_edge_cases,gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0877/frames/real/frame_0008.jpg,228.012328
deeplive_teams_edge_cases,gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0877/frames/real/frame_0010.jpg,244.883788
deeplive_teams_edge_cases,gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0877/frames/real/frame_0012.jpg,236.258308
deeplive_teams_edge_cases,gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0877/frames/real/frame_0014.jpg,179.430857
deeplive_teams_edge_cases,gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0890/frames/real/frame_0000.jpg,159.970968
deeplive_teams_edge_cases,gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0890/frames/real/frame_0002.jpg,137.017706
deeplive_teams_edge_cases,gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0890/frames/real/frame_0004.jpg,140.056879
deeplive_teams_edge_cases,gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0890/frames/real/frame_0006.jpg,116.053982
deeplive_teams_edge_cases,gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0890/frames/real/frame_0008.jpg,150.270229
deeplive_teams_edge_cases,gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0890/frames/real/frame_0010.jpg,163.716476
deeplive_teams_edge_cases,gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0890/frames/real/frame_0012.jpg,144.154052
deeplive_teams_edge_cases,gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0890/frames/real/frame_0014.jpg,94.125220
deeplive_teams_edge_cases,gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0899/frames/real/frame_0002.jpg,267.877638
deeplive_teams_edge_cases,gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0899/frames/real/frame_0004.jpg,249.897722
deeplive_teams_edge_cases,gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0899/frames/real/frame_0006.jpg,126.151162
deeplive_teams_edge_cases,gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0899/frames/real/frame_0008.jpg,140.504061
deeplive_teams_edge_cases,gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0899/frames/real/frame_0012.jpg,184.134717
deeplive_teams_edge_cases,gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0899/frames/real/frame_0014.jpg,174.251597
deeplive_teams_edge_cases,gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0901/frames/real/frame_0000.jpg,215.944699
deeplive_teams_edge_cases,gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0901/frames/real/frame_0002.jpg,207.436652
deeplive_teams_edge_cases,gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0901/frames/real/frame_0004.jpg,192.067670
deeplive_teams_edge_cases,gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0901/frames/real/frame_0006.jpg,178.175191
deeplive_teams_edge_cases,gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0901/frames/real/frame_0008.jpg,180.230680
deeplive_teams_edge_cases,gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0901/frames/real/frame_0010.jpg,161.767675
deeplive_teams_edge_cases,gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0901/frames/real/frame_0012.jpg,185.627054
deeplive_teams_edge_cases,gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0901/frames/real/frame_0014.jpg,202.683943
deeplive_teams_edge_cases,gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0913/frames/real/frame_0000.jpg,127.948132
deeplive_teams_edge_cases,gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0913/frames/real/frame_0002.jpg,103.512731
deeplive_teams_edge_cases,gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0913/frames/real/frame_0004.jpg,106.987916
deeplive_teams_edge_cases,gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0913/frames/real/frame_0006.jpg,98.927483
deeplive_teams_edge_cases,gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0913/frames/real/frame_0008.jpg,133.728125
deeplive_teams_edge_cases,gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0913/frames/real/frame_0010.jpg,82.474416
deeplive_teams_edge_cases,gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0913/frames/real/frame_0012.jpg,299.216213
deeplive_teams_edge_cases,gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0913/frames/real/frame_0014.jpg,285.579030
deeplive_teams_edge_cases,gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0916/frames/real/frame_0000.jpg,173.140529
deeplive_teams_edge_cases,gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0916/frames/real/frame_0002.jpg,151.593063
deeplive_teams_edge_cases,gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0933/frames/real/frame_0002.jpg,99.494485
deeplive_teams_edge_cases,gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0933/frames/real/frame_0004.jpg,248.048196
deeplive_teams_edge_cases,gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0933/frames/real/frame_0006.jpg,176.365205
deeplive_teams_edge_cases,gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0933/frames/real/frame_0008.jpg,184.903042
deeplive_teams_edge_cases,gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0933/frames/real/frame_0010.jpg,135.470196
deeplive_teams_edge_cases,gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0933/frames/real/frame_0012.jpg,102.462005
deeplive_teams_edge_cases,gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0933/frames/real/frame_0014.jpg,122.165868
deeplive_teams_edge_cases,gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0940/frames/real/frame_0000.jpg,132.595091
deeplive_teams_edge_cases,gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0940/frames/real/frame_0002.jpg,95.061090
deeplive_teams_edge_cases,gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0940/frames/real/frame_0004.jpg,92.468788
deeplive_teams_edge_cases,gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0940/frames/real/frame_0006.jpg,266.969180
deeplive_teams_edge_cases,gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0940/frames/real/frame_0010.jpg,99.391730
deeplive_teams_edge_cases,gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0940/frames/real/frame_0012.jpg,97.922676
deeplive_teams_edge_cases,gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0940/frames/real/frame_0014.jpg,61.648149
deeplive_teams_edge_cases,gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0952/frames/real/frame_0008.jpg,285.114973
deeplive_teams_edge_cases,gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0952/frames/real/frame_0010.jpg,272.221263
deeplive_teams_edge_cases,gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0952/frames/real/frame_0012.jpg,206.731624
deeplive_teams_edge_cases,gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0952/frames/real/frame_0014.jpg,251.685993
deeplive_teams_edge_cases,gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0983/frames/real/frame_0004.jpg,185.683037
deeplive_teams_edge_cases,gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0986/frames/real/frame_0000.jpg,161.322224
deeplive_teams_edge_cases,gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0986/frames/real/frame_0002.jpg,119.584662
deeplive_teams_edge_cases,gs://live-deepfake-methods-real-and-fake-frames-cropped-teams/samples/edge_cases_0986/frames/real/frame_0004.jpg,188.955938
