identity_id,base_capture_id,source,clean_bucket,clean_prefix,clean_real_frame_count,teams_bucket,teams_prefix,teams_real_frame_count,notes
RD_Radio29,HDTF20260416_00400,hdtf_visomaster_teams,hdtf_visomaster_cropped_frames,samples/HDTF20260416_00400/frames/real/,16,hdtf_visomaster_cropped_frames_teams,samples/HDTF20260416_00400/frames/real/,16,
RD_Radio57,HDTF20260416_00401,hdtf_visomaster_teams,hdtf_visomaster_cropped_frames,samples/HDTF20260416_00401/frames/real/,16,hdtf_visomaster_cropped_frames_teams,samples/HDTF20260416_00401/frames/real/,16,
WDA_BernieSanders,HDTF20260416_00402,hdtf_visomaster_teams,hdtf_visomaster_cropped_frames,samples/HDTF20260416_00402/frames/real/,16,hdtf_visomaster_cropped_frames_teams,samples/HDTF20260416_00402/frames/real/,16,
WDA_BillRichardson,HDTF20260416_00403,hdtf_visomaster_teams,hdtf_visomaster_cropped_frames,samples/HDTF20260416_00403/frames/real/,16,hdtf_visomaster_cropped_frames_teams,samples/HDTF20260416_00403/frames/real/,16,
WDA_JoeKennedy,HDTF20260416_00404,hdtf_visomaster_teams,hdtf_visomaster_cropped_frames,samples/HDTF20260416_00404/frames/real/,16,hdtf_visomaster_cropped_frames_teams,samples/HDTF20260416_00404/frames/real/,16,
WDA_KirstenGillibrand,HDTF20260416_00405,hdtf_visomaster_teams,hdtf_visomaster_cropped_frames,samples/HDTF20260416_00405/frames/real/,16,hdtf_visomaster_cropped_frames_teams,samples/HDTF20260416_00405/frames/real/,16,
WDA_LucyMcBath,HDTF20260416_00406,hdtf_visomaster_teams,hdtf_visomaster_cropped_frames,samples/HDTF20260416_00406/frames/real/,16,hdtf_visomaster_cropped_frames_teams,samples/HDTF20260416_00406/frames/real/,16,
WDA_StenyHoyer,HDTF20260416_00407,hdtf_visomaster_teams,hdtf_visomaster_cropped_frames,samples/HDTF20260416_00407/frames/real/,16,hdtf_visomaster_cropped_frames_teams,samples/HDTF20260416_00407/frames/real/,16,
WDA_ZoeLofgren,HDTF20260416_00408,hdtf_visomaster_teams,hdtf_visomaster_cropped_frames,samples/HDTF20260416_00408/frames/real/,16,hdtf_visomaster_cropped_frames_teams,samples/HDTF20260416_00408/frames/real/,16,
WRA_CathyMcMorrisRodgers1,HDTF20260416_00409,hdtf_visomaster_teams,hdtf_visomaster_cropped_frames,samples/HDTF20260416_00409/frames/real/,16,hdtf_visomaster_cropped_frames_teams,samples/HDTF20260416_00409/frames/real/,16,
WRA_DebFischer0,HDTF20260416_00410,hdtf_visomaster_teams,hdtf_visomaster_cropped_frames,samples/HDTF20260416_00410/frames/real/,16,hdtf_visomaster_cropped_frames_teams,samples/HDTF20260416_00410/frames/real/,16,
WRA_ErikPaulsen,HDTF20260416_00411,hdtf_visomaster_teams,hdtf_visomaster_cropped_frames,samples/HDTF20260416_00411/frames/real/,16,hdtf_visomaster_cropped_frames_teams,samples/HDTF20260416_00411/frames/real/,16,
WRA_JoniErnst1,HDTF20260416_00413,hdtf_visomaster_teams,hdtf_visomaster_cropped_frames,samples/HDTF20260416_00413/frames/real/,16,hdtf_visomaster_cropped_frames_teams,samples/HDTF20260416_00413/frames/real/,16,
WRA_KevinBrady,HDTF20260416_00414,hdtf_visomaster_teams,hdtf_visomaster_cropped_frames,samples/HDTF20260416_00414/frames/real/,16,hdtf_visomaster_cropped_frames_teams,samples/HDTF20260416_00414/frames/real/,16,
RD_Radio26,HDTF20260416_00416,hdtf_visomaster_teams,hdtf_visomaster_cropped_frames,samples/HDTF20260416_00416/frames/real/,16,hdtf_visomaster_cropped_frames_teams,samples/HDTF20260416_00416/frames/real/,16,
RD_Radio9,HDTF20260416_00417,hdtf_visomaster_teams,hdtf_visomaster_cropped_frames,samples/HDTF20260416_00417/frames/real/,16,hdtf_visomaster_cropped_frames_teams,samples/HDTF20260416_00417/frames/real/,16,
WDA_DonaldMcEachin,HDTF20260416_00418,hdtf_visomaster_teams,hdtf_visomaster_cropped_frames,samples/HDTF20260416_00418/frames/real/,16,hdtf_visomaster_cropped_frames_teams,samples/HDTF20260416_00418/frames/real/,16,
WDA_DonnaShalala1,HDTF20260416_00419,hdtf_visomaster_teams,hdtf_visomaster_cropped_frames,samples/HDTF20260416_00419/frames/real/,16,hdtf_visomaster_cropped_frames_teams,samples/HDTF20260416_00419/frames/real/,16,
WDA_EdMarkey0,HDTF20260416_00420,hdtf_visomaster_teams,hdtf_visomaster_cropped_frames,samples/HDTF20260416_00420/frames/real/,16,hdtf_visomaster_cropped_frames_teams,samples/HDTF20260416_00420/frames/real/,16,
WDA_GerryConnolly,HDTF20260416_00421,hdtf_visomaster_teams,hdtf_visomaster_cropped_frames,samples/HDTF20260416_00421/frames/real/,16,hdtf_visomaster_cropped_frames_teams,samples/HDTF20260416_00421/frames/real/,16,
WDA_MichelleObama,HDTF20260416_00423,hdtf_visomaster_teams,hdtf_visomaster_cropped_frames,samples/HDTF20260416_00423/frames/real/,16,hdtf_visomaster_cropped_frames_teams,samples/HDTF20260416_00423/frames/real/,16,
WRA_AllenWest,HDTF20260416_00425,hdtf_visomaster_teams,hdtf_visomaster_cropped_frames,samples/HDTF20260416_00425/frames/real/,16,hdtf_visomaster_cropped_frames_teams,samples/HDTF20260416_00425/frames/real/,16,
WRA_DanSullivan,HDTF20260416_00426,hdtf_visomaster_teams,hdtf_visomaster_cropped_frames,samples/HDTF20260416_00426/frames/real/,16,hdtf_visomaster_cropped_frames_teams,samples/HDTF20260416_00426/frames/real/,16,
RD_Radio48,HDTF20260416_00429,hdtf_visomaster_teams,hdtf_visomaster_cropped_frames,samples/HDTF20260416_00429/frames/real/,16,hdtf_visomaster_cropped_frames_teams,samples/HDTF20260416_00429/frames/real/,16,
WDA_EliotEngel,HDTF20260416_00433,hdtf_visomaster_teams,hdtf_visomaster_cropped_frames,samples/HDTF20260416_00433/frames/real/,16,hdtf_visomaster_cropped_frames_teams,samples/HDTF20260416_00433/frames/real/,16,
WDA_FrankPallone1,HDTF20260416_00434,hdtf_visomaster_teams,hdtf_visomaster_cropped_frames,samples/HDTF20260416_00434/frames/real/,16,hdtf_visomaster_cropped_frames_teams,samples/HDTF20260416_00434/frames/real/,16,
WDA_NancyPelosi0,HDTF20260416_00435,hdtf_visomaster_teams,hdtf_visomaster_cropped_frames,samples/HDTF20260416_00435/frames/real/,16,hdtf_visomaster_cropped_frames_teams,samples/HDTF20260416_00435/frames/real/,16,
WDA_TerriSewell0,HDTF20260416_00436,hdtf_visomaster_teams,hdtf_visomaster_cropped_frames,samples/HDTF20260416_00436/frames/real/,16,hdtf_visomaster_cropped_frames_teams,samples/HDTF20260416_00436/frames/real/,16,
WRA_CarlyFiorina,HDTF20260416_00438,hdtf_visomaster_teams,hdtf_visomaster_cropped_frames,samples/HDTF20260416_00438/frames/real/,16,hdtf_visomaster_cropped_frames_teams,samples/HDTF20260416_00438/frames/real/,16,
WRA_CoryGardner,HDTF20260416_00439,hdtf_visomaster_teams,hdtf_visomaster_cropped_frames,samples/HDTF20260416_00439/frames/real/,16,hdtf_visomaster_cropped_frames_teams,samples/HDTF20260416_00439/frames/real/,16,
WRA_DavidVitter,HDTF20260416_00440,hdtf_visomaster_teams,hdtf_visomaster_cropped_frames,samples/HDTF20260416_00440/frames/real/,16,hdtf_visomaster_cropped_frames_teams,samples/HDTF20260416_00440/frames/real/,16,
WRA_JoniErnst0,HDTF20260416_00441,hdtf_visomaster_teams,hdtf_visomaster_cropped_frames,samples/HDTF20260416_00441/frames/real/,16,hdtf_visomaster_cropped_frames_teams,samples/HDTF20260416_00441/frames/real/,16,
WRA_MarshaBlackburn0,HDTF20260416_00442,hdtf_visomaster_teams,hdtf_visomaster_cropped_frames,samples/HDTF20260416_00442/frames/real/,16,hdtf_visomaster_cropped_frames_teams,samples/HDTF20260416_00442/frames/real/,16,
RD_Radio1,HDTF20260416_00444,hdtf_visomaster_teams,hdtf_visomaster_cropped_frames,samples/HDTF20260416_00444/frames/real/,16,hdtf_visomaster_cropped_frames_teams,samples/HDTF20260416_00444/frames/real/,16,
RD_Radio11,HDTF20260416_00445,hdtf_visomaster_teams,hdtf_visomaster_cropped_frames,samples/HDTF20260416_00445/frames/real/,16,hdtf_visomaster_cropped_frames_teams,samples/HDTF20260416_00445/frames/real/,16,
RD_Radio22,HDTF20260416_00446,hdtf_visomaster_teams,hdtf_visomaster_cropped_frames,samples/HDTF20260416_00446/frames/real/,16,hdtf_visomaster_cropped_frames_teams,samples/HDTF20260416_00446/frames/real/,16,
RD_Radio37,HDTF20260416_00447,hdtf_visomaster_teams,hdtf_visomaster_cropped_frames,samples/HDTF20260416_00447/frames/real/,16,hdtf_visomaster_cropped_frames_teams,samples/HDTF20260416_00447/frames/real/,16,
RD_Radio4,HDTF20260416_00448,hdtf_visomaster_teams,hdtf_visomaster_cropped_frames,samples/HDTF20260416_00448/frames/real/,16,hdtf_visomaster_cropped_frames_teams,samples/HDTF20260416_00448/frames/real/,16,
RD_Radio41,HDTF20260416_00449,hdtf_visomaster_teams,hdtf_visomaster_cropped_frames,samples/HDTF20260416_00449/frames/real/,16,hdtf_visomaster_cropped_frames_teams,samples/HDTF20260416_00449/frames/real/,16,
RD_Radio42,HDTF20260416_00450,hdtf_visomaster_teams,hdtf_visomaster_cropped_frames,samples/HDTF20260416_00450/frames/real/,16,hdtf_visomaster_cropped_frames_teams,samples/HDTF20260416_00450/frames/real/,16,
RD_Radio43,HDTF20260416_00451,hdtf_visomaster_teams,hdtf_visomaster_cropped_frames,samples/HDTF20260416_00451/frames/real/,16,hdtf_visomaster_cropped_frames_teams,samples/HDTF20260416_00451/frames/real/,16,
RD_Radio50,HDTF20260416_00452,hdtf_visomaster_teams,hdtf_visomaster_cropped_frames,samples/HDTF20260416_00452/frames/real/,16,hdtf_visomaster_cropped_frames_teams,samples/HDTF20260416_00452/frames/real/,16,
RD_Radio57,HDTF20260416_00453,hdtf_visomaster_teams,hdtf_visomaster_cropped_frames,samples/HDTF20260416_00453/frames/real/,16,hdtf_visomaster_cropped_frames_teams,samples/HDTF20260416_00453/frames/real/,16,
RD_Radio7,HDTF20260416_00454,hdtf_visomaster_teams,hdtf_visomaster_cropped_frames,samples/HDTF20260416_00454/frames/real/,16,hdtf_visomaster_cropped_frames_teams,samples/HDTF20260416_00454/frames/real/,16,
WDA_AnnieKuster,HDTF20260416_00455,hdtf_visomaster_teams,hdtf_visomaster_cropped_frames,samples/HDTF20260416_00455/frames/real/,16,hdtf_visomaster_cropped_frames_teams,samples/HDTF20260416_00455/frames/real/,16,
WDA_BernieSanders,HDTF20260416_00456,hdtf_visomaster_teams,hdtf_visomaster_cropped_frames,samples/HDTF20260416_00456/frames/real/,16,hdtf_visomaster_cropped_frames_teams,samples/HDTF20260416_00456/frames/real/,16,
WDA_BettyMcCollum,HDTF20260416_00457,hdtf_visomaster_teams,hdtf_visomaster_cropped_frames,samples/HDTF20260416_00457/frames/real/,16,hdtf_visomaster_cropped_frames_teams,samples/HDTF20260416_00457/frames/real/,16,
WDA_BillRichardson,HDTF20260416_00458,hdtf_visomaster_teams,hdtf_visomaster_cropped_frames,samples/HDTF20260416_00458/frames/real/,16,hdtf_visomaster_cropped_frames_teams,samples/HDTF20260416_00458/frames/real/,16,
WDA_BobMenendez,HDTF20260416_00459,hdtf_visomaster_teams,hdtf_visomaster_cropped_frames,samples/HDTF20260416_00459/frames/real/,16,hdtf_visomaster_cropped_frames_teams,samples/HDTF20260416_00459/frames/real/,16,
WDA_BradSchneider,HDTF20260416_00460,hdtf_visomaster_teams,hdtf_visomaster_cropped_frames,samples/HDTF20260416_00460/frames/real/,16,hdtf_visomaster_cropped_frames_teams,samples/HDTF20260416_00460/frames/real/,16,
WDA_BrendaLawrence,HDTF20260416_00461,hdtf_visomaster_teams,hdtf_visomaster_cropped_frames,samples/HDTF20260416_00461/frames/real/,16,hdtf_visomaster_cropped_frames_teams,samples/HDTF20260416_00461/frames/real/,16,
WDA_BrianSchatz2,HDTF20260416_00462,hdtf_visomaster_teams,hdtf_visomaster_cropped_frames,samples/HDTF20260416_00462/frames/real/,16,hdtf_visomaster_cropped_frames_teams,samples/HDTF20260416_00462/frames/real/,16,
WDA_ByronDorgan1,HDTF20260416_00463,hdtf_visomaster_teams,hdtf_visomaster_cropped_frames,samples/HDTF20260416_00463/frames/real/,16,hdtf_visomaster_cropped_frames_teams,samples/HDTF20260416_00463/frames/real/,16,
WDA_DianaDeGette0,HDTF20260416_00464,hdtf_visomaster_teams,hdtf_visomaster_cropped_frames,samples/HDTF20260416_00464/frames/real/,16,hdtf_visomaster_cropped_frames_teams,samples/HDTF20260416_00464/frames/real/,16,
WDA_JoeNeguse,HDTF20260416_00465,hdtf_visomaster_teams,hdtf_visomaster_cropped_frames,samples/HDTF20260416_00465/frames/real/,16,hdtf_visomaster_cropped_frames_teams,samples/HDTF20260416_00465/frames/real/,16,
WDA_KarenBass,HDTF20260416_00467,hdtf_visomaster_teams,hdtf_visomaster_cropped_frames,samples/HDTF20260416_00467/frames/real/,16,hdtf_visomaster_cropped_frames_teams,samples/HDTF20260416_00467/frames/real/,16,
WDA_LaurenUnderwood,HDTF20260416_00468,hdtf_visomaster_teams,hdtf_visomaster_cropped_frames,samples/HDTF20260416_00468/frames/real/,16,hdtf_visomaster_cropped_frames_teams,samples/HDTF20260416_00468/frames/real/,16,
WDA_LloydDoggett1,HDTF20260416_00469,hdtf_visomaster_teams,hdtf_visomaster_cropped_frames,samples/HDTF20260416_00469/frames/real/,16,hdtf_visomaster_cropped_frames_teams,samples/HDTF20260416_00469/frames/real/,16,
WDA_MartinHeinrich,HDTF20260416_00470,hdtf_visomaster_teams,hdtf_visomaster_cropped_frames,samples/HDTF20260416_00470/frames/real/,16,hdtf_visomaster_cropped_frames_teams,samples/HDTF20260416_00470/frames/real/,16,
WDA_SheldonWhitehouse0,HDTF20260416_00471,hdtf_visomaster_teams,hdtf_visomaster_cropped_frames,samples/HDTF20260416_00471/frames/real/,16,hdtf_visomaster_cropped_frames_teams,samples/HDTF20260416_00471/frames/real/,16,
WDA_SherrodBrown1,HDTF20260416_00472,hdtf_visomaster_teams,hdtf_visomaster_cropped_frames,samples/HDTF20260416_00472/frames/real/,16,hdtf_visomaster_cropped_frames_teams,samples/HDTF20260416_00472/frames/real/,16,
WDA_TomPerez,HDTF20260416_00473,hdtf_visomaster_teams,hdtf_visomaster_cropped_frames,samples/HDTF20260416_00473/frames/real/,16,hdtf_visomaster_cropped_frames_teams,samples/HDTF20260416_00473/frames/real/,16,
WRA_CoryGardner0,HDTF20260416_00475,hdtf_visomaster_teams,hdtf_visomaster_cropped_frames,samples/HDTF20260416_00475/frames/real/,16,hdtf_visomaster_cropped_frames_teams,samples/HDTF20260416_00475/frames/real/,16,
WRA_DanNewhouse,HDTF20260416_00476,hdtf_visomaster_teams,hdtf_visomaster_cropped_frames,samples/HDTF20260416_00476/frames/real/,16,hdtf_visomaster_cropped_frames_teams,samples/HDTF20260416_00476/frames/real/,16,
WRA_JohnBarrasso0,HDTF20260416_00479,hdtf_visomaster_teams,hdtf_visomaster_cropped_frames,samples/HDTF20260416_00479/frames/real/,16,hdtf_visomaster_cropped_frames_teams,samples/HDTF20260416_00479/frames/real/,16,
WRA_JohnThune,HDTF20260416_00480,hdtf_visomaster_teams,hdtf_visomaster_cropped_frames,samples/HDTF20260416_00480/frames/real/,16,hdtf_visomaster_cropped_frames_teams,samples/HDTF20260416_00480/frames/real/,16,
WRA_MikeJohanns1,HDTF20260416_00482,hdtf_visomaster_teams,hdtf_visomaster_cropped_frames,samples/HDTF20260416_00482/frames/real/,16,hdtf_visomaster_cropped_frames_teams,samples/HDTF20260416_00482/frames/real/,16,
WRA_MitchDaniels1,HDTF20260416_00483,hdtf_visomaster_teams,hdtf_visomaster_cropped_frames,samples/HDTF20260416_00483/frames/real/,16,hdtf_visomaster_cropped_frames_teams,samples/HDTF20260416_00483/frames/real/,16,
WRA_RoyBlunt,HDTF20260416_00484,hdtf_visomaster_teams,hdtf_visomaster_cropped_frames,samples/HDTF20260416_00484/frames/real/,16,hdtf_visomaster_cropped_frames_teams,samples/HDTF20260416_00484/frames/real/,16,
WRA_SamBrownback,HDTF20260416_00485,hdtf_visomaster_teams,hdtf_visomaster_cropped_frames,samples/HDTF20260416_00485/frames/real/,16,hdtf_visomaster_cropped_frames_teams,samples/HDTF20260416_00485/frames/real/,16,
WRA_SaxbyChambliss,HDTF20260416_00486,hdtf_visomaster_teams,hdtf_visomaster_cropped_frames,samples/HDTF20260416_00486/frames/real/,16,hdtf_visomaster_cropped_frames_teams,samples/HDTF20260416_00486/frames/real/,16,
RD_Radio49,HDTF20260416_00488,hdtf_visomaster_teams,hdtf_visomaster_cropped_frames,samples/HDTF20260416_00488/frames/real/,16,hdtf_visomaster_cropped_frames_teams,samples/HDTF20260416_00488/frames/real/,16,
WDA_MazieHirono0,HDTF20260416_00490,hdtf_visomaster_teams,hdtf_visomaster_cropped_frames,samples/HDTF20260416_00490/frames/real/,16,hdtf_visomaster_cropped_frames_teams,samples/HDTF20260416_00490/frames/real/,16,
WDA_PatrickLeahy1,HDTF20260416_00491,hdtf_visomaster_teams,hdtf_visomaster_cropped_frames,samples/HDTF20260416_00491/frames/real/,16,hdtf_visomaster_cropped_frames_teams,samples/HDTF20260416_00491/frames/real/,16,
WDA_PeterDeFazio,HDTF20260416_00492,hdtf_visomaster_teams,hdtf_visomaster_cropped_frames,samples/HDTF20260416_00492/frames/real/,16,hdtf_visomaster_cropped_frames_teams,samples/HDTF20260416_00492/frames/real/,16,
WDA_RichardNeal1,HDTF20260416_00493,hdtf_visomaster_teams,hdtf_visomaster_cropped_frames,samples/HDTF20260416_00493/frames/real/,16,hdtf_visomaster_cropped_frames_teams,samples/HDTF20260416_00493/frames/real/,16,
WDA_TammyBaldwin1,HDTF20260416_00494,hdtf_visomaster_teams,hdtf_visomaster_cropped_frames,samples/HDTF20260416_00494/frames/real/,16,hdtf_visomaster_cropped_frames_teams,samples/HDTF20260416_00494/frames/real/,16,
WRA_AustinScott0,HDTF20260416_00496,hdtf_visomaster_teams,hdtf_visomaster_cropped_frames,samples/HDTF20260416_00496/frames/real/,16,hdtf_visomaster_cropped_frames_teams,samples/HDTF20260416_00496/frames/real/,16,
WRA_JebHensarling0,HDTF20260416_00497,hdtf_visomaster_teams,hdtf_visomaster_cropped_frames,samples/HDTF20260416_00497/frames/real/,16,hdtf_visomaster_cropped_frames_teams,samples/HDTF20260416_00497/frames/real/,16,
WRA_JebHensarling1,HDTF20260416_00498,hdtf_visomaster_teams,hdtf_visomaster_cropped_frames,samples/HDTF20260416_00498/frames/real/,16,hdtf_visomaster_cropped_frames_teams,samples/HDTF20260416_00498/frames/real/,16,
WRA_JohnKasich1,HDTF20260416_00499,hdtf_visomaster_teams,hdtf_visomaster_cropped_frames,samples/HDTF20260416_00499/frames/real/,16,hdtf_visomaster_cropped_frames_teams,samples/HDTF20260416_00499/frames/real/,16,
WRA_KevinMcCarthy0,HDTF20260416_00500,hdtf_visomaster_teams,hdtf_visomaster_cropped_frames,samples/HDTF20260416_00500/frames/real/,16,hdtf_visomaster_cropped_frames_teams,samples/HDTF20260416_00500/frames/real/,16,
WRA_PeteHoekstra,HDTF20260416_00501,hdtf_visomaster_teams,hdtf_visomaster_cropped_frames,samples/HDTF20260416_00501/frames/real/,16,hdtf_visomaster_cropped_frames_teams,samples/HDTF20260416_00501/frames/real/,16,
WRA_VickyHartzler,HDTF20260416_00502,hdtf_visomaster_teams,hdtf_visomaster_cropped_frames,samples/HDTF20260416_00502/frames/real/,16,hdtf_visomaster_cropped_frames_teams,samples/HDTF20260416_00502/frames/real/,16,
RD_Radio16,HDTF20260416_00503,hdtf_visomaster_teams,hdtf_visomaster_cropped_frames,samples/HDTF20260416_00503/frames/real/,16,hdtf_visomaster_cropped_frames_teams,samples/HDTF20260416_00503/frames/real/,16,
RD_Radio48,HDTF20260416_00504,hdtf_visomaster_teams,hdtf_visomaster_cropped_frames,samples/HDTF20260416_00504/frames/real/,16,hdtf_visomaster_cropped_frames_teams,samples/HDTF20260416_00504/frames/real/,16,
RD_Radio51,HDTF20260416_00505,hdtf_visomaster_teams,hdtf_visomaster_cropped_frames,samples/HDTF20260416_00505/frames/real/,16,hdtf_visomaster_cropped_frames_teams,samples/HDTF20260416_00505/frames/real/,16,
WDA_BarbaraLee0,HDTF20260416_00506,hdtf_visomaster_teams,hdtf_visomaster_cropped_frames,samples/HDTF20260416_00506/frames/real/,16,hdtf_visomaster_cropped_frames_teams,samples/HDTF20260416_00506/frames/real/,16,
WDA_BenRayLujn,HDTF20260416_00507,hdtf_visomaster_teams,hdtf_visomaster_cropped_frames,samples/HDTF20260416_00507/frames/real/,16,hdtf_visomaster_cropped_frames_teams,samples/HDTF20260416_00507/frames/real/,16,
WDA_ChuckSchumer0,HDTF20260416_00508,hdtf_visomaster_teams,hdtf_visomaster_cropped_frames,samples/HDTF20260416_00508/frames/real/,16,hdtf_visomaster_cropped_frames_teams,samples/HDTF20260416_00508/frames/real/,16,
WDA_TammyDuckworth,HDTF20260416_00509,hdtf_visomaster_teams,hdtf_visomaster_cropped_frames,samples/HDTF20260416_00509/frames/real/,16,hdtf_visomaster_cropped_frames_teams,samples/HDTF20260416_00509/frames/real/,16,
WDA_TedDeutch,HDTF20260416_00510,hdtf_visomaster_teams,hdtf_visomaster_cropped_frames,samples/HDTF20260416_00510/frames/real/,16,hdtf_visomaster_cropped_frames_teams,samples/HDTF20260416_00510/frames/real/,16,
WDA_TerriSewell0,HDTF20260416_00511,hdtf_visomaster_teams,hdtf_visomaster_cropped_frames,samples/HDTF20260416_00511/frames/real/,16,hdtf_visomaster_cropped_frames_teams,samples/HDTF20260416_00511/frames/real/,16,
WRA_AdamKinzinger1,HDTF20260416_00512,hdtf_visomaster_teams,hdtf_visomaster_cropped_frames,samples/HDTF20260416_00512/frames/real/,16,hdtf_visomaster_cropped_frames_teams,samples/HDTF20260416_00512/frames/real/,16,
WRA_JohnKasich3,HDTF20260416_00513,hdtf_visomaster_teams,hdtf_visomaster_cropped_frames,samples/HDTF20260416_00513/frames/real/,16,hdtf_visomaster_cropped_frames_teams,samples/HDTF20260416_00513/frames/real/,16,
WRA_JoniErnst0,HDTF20260416_00514,hdtf_visomaster_teams,hdtf_visomaster_cropped_frames,samples/HDTF20260416_00514/frames/real/,16,hdtf_visomaster_cropped_frames_teams,samples/HDTF20260416_00514/frames/real/,16,
WRA_KayBaileyHutchison,HDTF20260416_00515,hdtf_visomaster_teams,hdtf_visomaster_cropped_frames,samples/HDTF20260416_00515/frames/real/,16,hdtf_visomaster_cropped_frames_teams,samples/HDTF20260416_00515/frames/real/,16,
WRA_MitchDaniels0,HDTF20260416_00517,hdtf_visomaster_teams,hdtf_visomaster_cropped_frames,samples/HDTF20260416_00517/frames/real/,16,hdtf_visomaster_cropped_frames_teams,samples/HDTF20260416_00517/frames/real/,16,
RD_Radio33,HDTF20260416_00518,hdtf_visomaster_teams,hdtf_visomaster_cropped_frames,samples/HDTF20260416_00518/frames/real/,16,hdtf_visomaster_cropped_frames_teams,samples/HDTF20260416_00518/frames/real/,16,
WDA_BobCasey0,HDTF20260416_00519,hdtf_visomaster_teams,hdtf_visomaster_cropped_frames,samples/HDTF20260416_00519/frames/real/,16,hdtf_visomaster_cropped_frames_teams,samples/HDTF20260416_00519/frames/real/,16,
WDA_DebbieStabenow0,HDTF20260416_00520,hdtf_visomaster_teams,hdtf_visomaster_cropped_frames,samples/HDTF20260416_00520/frames/real/,16,hdtf_visomaster_cropped_frames_teams,samples/HDTF20260416_00520/frames/real/,16,
WDA_JanSchakowsky0,HDTF20260416_00522,hdtf_visomaster_teams,hdtf_visomaster_cropped_frames,samples/HDTF20260416_00522/frames/real/,16,hdtf_visomaster_cropped_frames_teams,samples/HDTF20260416_00522/frames/real/,16,
WDA_JoeManchin,HDTF20260416_00523,hdtf_visomaster_teams,hdtf_visomaster_cropped_frames,samples/HDTF20260416_00523/frames/real/,16,hdtf_visomaster_cropped_frames_teams,samples/HDTF20260416_00523/frames/real/,16,
WDA_ScottPeters0,HDTF20260416_00526,hdtf_visomaster_teams,hdtf_visomaster_cropped_frames,samples/HDTF20260416_00526/frames/real/,16,hdtf_visomaster_cropped_frames_teams,samples/HDTF20260416_00526/frames/real/,16,
WDA_SheldonWhitehouse1,HDTF20260416_00527,hdtf_visomaster_teams,hdtf_visomaster_cropped_frames,samples/HDTF20260416_00527/frames/real/,16,hdtf_visomaster_cropped_frames_teams,samples/HDTF20260416_00527/frames/real/,16,
WDA_WhipJimClyburn,HDTF20260416_00528,hdtf_visomaster_teams,hdtf_visomaster_cropped_frames,samples/HDTF20260416_00528/frames/real/,16,hdtf_visomaster_cropped_frames_teams,samples/HDTF20260416_00528/frames/real/,16,
WRA_GregWalden,HDTF20260416_00529,hdtf_visomaster_teams,hdtf_visomaster_cropped_frames,samples/HDTF20260416_00529/frames/real/,16,hdtf_visomaster_cropped_frames_teams,samples/HDTF20260416_00529/frames/real/,16,
WRA_PatRoberts,HDTF20260416_00530,hdtf_visomaster_teams,hdtf_visomaster_cropped_frames,samples/HDTF20260416_00530/frames/real/,16,hdtf_visomaster_cropped_frames_teams,samples/HDTF20260416_00530/frames/real/,16,
WRA_PeterRoskam0,HDTF20260416_00531,hdtf_visomaster_teams,hdtf_visomaster_cropped_frames,samples/HDTF20260416_00531/frames/real/,16,hdtf_visomaster_cropped_frames_teams,samples/HDTF20260416_00531/frames/real/,16,
WRA_SteveDaines0,HDTF20260416_00532,hdtf_visomaster_teams,hdtf_visomaster_cropped_frames,samples/HDTF20260416_00532/frames/real/,16,hdtf_visomaster_cropped_frames_teams,samples/HDTF20260416_00532/frames/real/,16,
RD_Radio31,HDTF20260416_00533,hdtf_visomaster_teams,hdtf_visomaster_cropped_frames,samples/HDTF20260416_00533/frames/real/,16,hdtf_visomaster_cropped_frames_teams,samples/HDTF20260416_00533/frames/real/,16,
RD_Radio59,HDTF20260416_00534,hdtf_visomaster_teams,hdtf_visomaster_cropped_frames,samples/HDTF20260416_00534/frames/real/,16,hdtf_visomaster_cropped_frames_teams,samples/HDTF20260416_00534/frames/real/,16,
RD_Radio8,HDTF20260416_00535,hdtf_visomaster_teams,hdtf_visomaster_cropped_frames,samples/HDTF20260416_00535/frames/real/,16,hdtf_visomaster_cropped_frames_teams,samples/HDTF20260416_00535/frames/real/,16,
WDA_BarbaraLee1,HDTF20260416_00536,hdtf_visomaster_teams,hdtf_visomaster_cropped_frames,samples/HDTF20260416_00536/frames/real/,16,hdtf_visomaster_cropped_frames_teams,samples/HDTF20260416_00536/frames/real/,16,
WDA_CedricRichmond,HDTF20260416_00537,hdtf_visomaster_teams,hdtf_visomaster_cropped_frames,samples/HDTF20260416_00537/frames/real/,16,hdtf_visomaster_cropped_frames_teams,samples/HDTF20260416_00537/frames/real/,16,
WDA_ChrisCoons,HDTF20260416_00538,hdtf_visomaster_teams,hdtf_visomaster_cropped_frames,samples/HDTF20260416_00538/frames/real/,16,hdtf_visomaster_cropped_frames_teams,samples/HDTF20260416_00538/frames/real/,16,
WDA_ChrisMurphy1,HDTF20260416_00539,hdtf_visomaster_teams,hdtf_visomaster_cropped_frames,samples/HDTF20260416_00539/frames/real/,16,hdtf_visomaster_cropped_frames_teams,samples/HDTF20260416_00539/frames/real/,16,
WDA_ElijahCummings,HDTF20260416_00540,hdtf_visomaster_teams,hdtf_visomaster_cropped_frames,samples/HDTF20260416_00540/frames/real/,16,hdtf_visomaster_cropped_frames_teams,samples/HDTF20260416_00540/frames/real/,16,
