method,label,video_id,avg_video_prob,prediction,is_correct,group_key,family_key
teams_real,0,dor_shkedi__seq1808__real,0.51114559,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq1809__real,0.68716282,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq1810__real,0.62393445,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq1814__real,0.50375134,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq1821__real,0.64101923,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq1831__real,0.56525022,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq1840__real,0.50358337,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq1844__real,0.55753100,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq1851__real,0.63994795,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq1856__real,0.66348791,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq1861__real,0.52311999,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq1862__real,0.50729841,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq1863__real,0.51868540,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq1865__real,0.72067648,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq1866__real,0.61026043,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq1867__real,0.62240845,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq1872__real,0.56526774,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq1882__real,0.68718249,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq1887__real,0.58966345,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq1890__real,0.56959504,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq1891__real,0.62256694,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq1898__real,0.58311647,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq1901__real,0.59369576,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq1907__real,0.58059037,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq1908__real,0.60926580,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq1910__real,0.61499834,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq1912__real,0.64367187,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq1914__real,0.57448596,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq1917__real,0.64696813,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq1922__real,0.62029117,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq1926__real,0.57214016,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq1935__real,0.61701894,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq1938__real,0.57007545,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq1939__real,0.54599679,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq1940__real,0.54651874,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq1941__real,0.54730064,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq1949__real,0.58315659,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq1950__real,0.59984034,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq1956__real,0.61944574,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq1965__real,0.64374906,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq1967__real,0.57780725,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq1972__real,0.59385031,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq1973__real,0.61777481,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq1974__real,0.53077251,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq1975__real,0.51797527,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq1977__real,0.64807075,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq1984__real,0.67697608,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq1991__real,0.54582995,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq1992__real,0.60816538,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq1993__real,0.53886557,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq2004__real,0.45217258,0,1,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq2006__real,0.60005844,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq2010__real,0.57514501,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq2023__real,0.59831709,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq2027__real,0.49710989,0,1,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq2028__real,0.52929132,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq2043__real,0.63572156,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq2044__real,0.54517174,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq2045__real,0.52843010,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq2046__real,0.47617331,0,1,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq2047__real,0.64873403,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq2055__real,0.47890455,0,1,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq2059__real,0.61663550,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq2064__real,0.64278585,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq2077__real,0.60967356,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq2081__real,0.56527185,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq2082__real,0.56453079,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq2083__real,0.54372853,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq2084__real,0.56818646,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq2085__real,0.61818504,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq2089__real,0.62010467,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq2092__real,0.56958383,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq2100__real,0.62898713,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq2114__real,0.61624718,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq2115__real,0.55433875,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq2116__real,0.55433875,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq2117__real,0.63470584,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq2121__real,0.57718575,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq2125__real,0.64965445,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq2131__real,0.62590662,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq2133__real,0.55147773,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq2134__real,0.54022110,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq2142__real,0.56765151,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq2148__real,0.62337124,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq2150__real,0.61550790,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq2151__real,0.58603489,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq2163__real,0.50858319,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq2165__real,0.55032986,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq2179__real,0.45479986,0,1,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq2180__real,0.52683368,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq2182__real,0.53737992,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq2185__real,0.61277580,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq2191__real,0.54860562,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq2192__real,0.59727126,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq2193__real,0.50616097,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq2204__real,0.61900961,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq2217__real,0.47920978,0,1,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq2223__real,0.59586704,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq2229__real,0.64407164,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq2235__real,0.56669700,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq2236__real,0.57198966,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq2237__real,0.59821028,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq2240__real,0.64528447,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq2244__real,0.58689028,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq2246__real,0.48941299,0,1,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq2254__real,0.54817514,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq2255__real,0.46862021,0,1,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq2266__real,0.39429280,0,1,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq2272__real,0.67593962,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq2275__real,0.66417098,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq2279__real,0.66129899,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq2280__real,0.58195961,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq2289__real,0.40598053,0,1,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq2290__real,0.40188950,0,1,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq2291__real,0.37717417,0,1,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq2292__real,0.40070820,0,1,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq2296__real,0.57899678,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq2306__real,0.71251494,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq2316__real,0.70312029,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq2317__real,0.58006191,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq2319__real,0.44410303,0,1,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq2320__real,0.42090511,0,1,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq2330__real,0.56879240,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq2333__real,0.44024315,0,1,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq2334__real,0.47267348,0,1,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq2335__real,0.45151937,0,1,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq2336__real,0.59308141,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq2343__real,0.59813023,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq2344__real,0.51631415,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq2357__real,0.63586265,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq2363__real,0.61042523,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq2368__real,0.44410318,0,1,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq2373__real,0.65847147,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq2377__real,0.60467041,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq2387__real,0.44959217,0,1,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq2388__real,0.44173446,0,1,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq2389__real,0.35376140,0,1,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq2393__real,0.44097090,0,1,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq2411__real,0.56884909,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq2415__real,0.56068343,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq2417__real,0.48649323,0,1,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq2418__real,0.49655154,0,1,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq2419__real,0.48929840,0,1,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq2425__real,0.54945660,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq2437__real,0.52986705,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq2443__real,0.64200991,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq2448__real,0.70818162,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq2451__real,0.46642667,0,1,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq2470__real,0.61787120,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq2471__real,0.51723069,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq2472__real,0.49715772,0,1,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq2485__real,0.71175140,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq2488__real,0.50998622,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq2489__real,0.50827944,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq2490__real,0.57350194,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq2500__real,0.51489317,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq2502__real,0.65271193,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq2512__real,0.67678159,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq2518__real,0.44733196,0,1,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq2521__real,0.49432608,0,1,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq2522__real,0.42819238,0,1,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq2529__real,0.44583032,0,1,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq2537__real,0.62066776,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq2557__real,0.49159408,0,1,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq2561__real,0.60941344,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq2573__real,0.58476627,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq2575__real,0.48448801,0,1,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq2577__real,0.51286602,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq2579__real,0.63042873,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq2584__real,0.49672949,0,1,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq2596__real,0.61566579,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq2608__real,0.47862229,0,1,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq2616__real,0.65140557,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq2618__real,0.56012022,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq2619__real,0.52981120,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq2620__real,0.53808242,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq2627__real,0.63472837,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq2630__real,0.47912982,0,1,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq2651__real,0.62857413,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq2652__real,0.47706455,0,1,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq2655__real,0.51205409,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq2656__real,0.51467919,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq2659__real,0.53069901,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq2660__real,0.69803739,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq2670__real,0.52536356,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq2682__real,0.44854409,0,1,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq2687__real,0.66245311,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq2698__real,0.50541306,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq2699__real,0.57514349,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq2700__real,0.47537443,0,1,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq2707__real,0.49160287,0,1,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq2723__real,0.67997992,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq2730__real,0.64197463,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq2731__real,0.51937544,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq2742__real,0.68355983,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq2750__real,0.60834908,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq2751__real,0.55589926,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq2752__real,0.54890209,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq2758__real,0.53862524,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq2759__real,0.69957113,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq2763__real,0.69465226,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq2785__real,0.59634173,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq2792__real,0.65121537,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq2805__real,0.57968873,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq2806__real,0.61758360,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq2807__real,0.61675638,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq2823__real,0.55733460,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq2824__real,0.46667883,0,1,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq2825__real,0.47337118,0,1,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq2829__real,0.69315118,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq2836__real,0.51502401,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq2841__real,0.67082453,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq2845__real,0.63835913,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq2858__real,0.45645687,0,1,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq2859__real,0.43471739,0,1,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq2860__real,0.44308141,0,1,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq2862__real,0.42042956,0,1,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq2876__real,0.67181176,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq2880__real,0.65145451,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq2888__real,0.54327184,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq2889__real,0.57578576,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq2890__real,0.53422743,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq2893__real,0.54257077,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq2906__real,0.56779015,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq2907__real,0.52394015,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq2915__real,0.64394391,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq2919__real,0.50369066,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq2933__real,0.66551870,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq2941__real,0.62422150,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq2942__real,0.62406170,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq2943__real,0.62571388,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq2944__real,0.70076180,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq2958__real,0.52154541,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq2959__real,0.53087097,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq2968__real,0.68123150,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq2969__real,0.57343727,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq2980__real,0.66215503,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq2983__real,0.66534811,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq2993__real,0.59225416,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq2995__real,0.56295913,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq3012__real,0.49420601,0,1,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq3013__real,0.51145267,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq3014__real,0.52255410,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq3020__real,0.64551032,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq3024__real,0.50155163,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq3036__real,0.69579422,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq3048__real,0.52975500,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq3049__real,0.52975500,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq3050__real,0.71980017,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq3065__real,0.64619279,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq3067__real,0.67335391,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq3068__real,0.63350725,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq3070__real,0.66372943,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq3076__real,0.58084214,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq3085__real,0.69193316,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq3086__real,0.68351007,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq3100__real,0.60089868,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq3101__real,0.53990823,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq3105__real,0.54035312,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq3115__real,0.53349102,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq3125__real,0.65294302,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq3127__real,0.63767666,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq3130__real,0.59361964,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq3144__real,0.63412559,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq3152__real,0.53907746,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq3153__real,0.48450649,0,1,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq3154__real,0.56697661,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq3158__real,0.64497077,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq3162__real,0.61340636,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq3180__real,0.65681148,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq3181__real,0.59503686,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq3182__real,0.55239975,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq3183__real,0.59060323,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq3191__real,0.63964051,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq3200__real,0.46150029,0,1,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq3201__real,0.48852313,0,1,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq3202__real,0.55916709,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq3210__real,0.50001639,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq3217__real,0.63790911,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq3228__real,0.67556065,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq3234__real,0.66015103,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq3239__real,0.66230029,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq3248__real,0.69128191,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq3249__real,0.67892057,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq3258__real,0.51402527,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq3259__real,0.58869219,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq3260__real,0.57726890,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq3265__real,0.60398453,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq3267__real,0.66228652,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq3271__real,0.67444777,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq3291__real,0.68150401,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq3301__real,0.64032936,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq3305__real,0.61519730,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq3306__real,0.49984485,0,1,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq3307__real,0.47842437,0,1,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq3310__real,0.57674450,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq3319__real,0.56602049,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq3336__real,0.62665904,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq3340__real,0.66545749,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq3345__real,0.47278890,0,1,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq3346__real,0.47278890,0,1,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq3349__real,0.49919149,0,1,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq3353__real,0.60228771,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq3357__real,0.66294158,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq3360__real,0.55346334,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq3372__real,0.51111495,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq3386__real,0.56365806,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq3396__real,0.61402756,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq3397__real,0.57409567,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq3413__real,0.55053264,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq3414__real,0.58751196,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq3415__real,0.56486851,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq3421__real,0.61162347,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq3424__real,0.56883401,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq3431__real,0.58951443,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq3441__real,0.57165575,1,0,unknown_real,realpool_real
teams_real,0,dor_shkedi__seq3450__real,0.54290569,1,0,unknown_real,realpool_real
